,NAID,naraURL,title,pageObjectId,pageURL,file_cat,llm_extracted_pension_amount,llm_extracted_pension_amount_dollars
483,54608196,https://catalog.archives.gov/id/54608196,"Revolutionary War Pension and Bounty Land Warrant Application File S. 13,096, Dean Franklin, Mass.",54608198,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/96/6081/54608196/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1017/images/4158479_00172.jpg,soldier,"{'applicant_name': 'Dean Franklin', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '05/02/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
484,144223755,https://catalog.archives.gov/id/144223755,"Revolutionary War Pension and Bounty Land Warrant Application File R. 8,835, for Jeremiah Ripley, Connecticut",144223788,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2050_6341/images/4168357_00814.jpg,rejected,"{'applicant_name': 'Chauncey Ripley', 'applicant_type': 'soldier', 'place': 'Washington City', 'pension_amount': '60', 'pension_frequency': 'per annum', 'pension_act': '07/1836', 'soldier_rank': 'Captain & Lieutenant', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
485,54718585,https://catalog.archives.gov/id/54718585,"Revolutionary War Pension and Bounty Land Warrant Application File W 25644, James Green, Conn.",54718589,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/7185/54718585/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1119/images/4159094_00810.jpg,widow,"{'applicant_name': 'Sarah Green', 'applicant_type': 'widow', 'place': 'York Albany', 'pension_amount': '41.11', 'pension_frequency': 'per annum', 'pension_act': '02/03/1853', 'soldier_rank': 'private', 'issued_date': '09/11/1854', 'allowance_start_date': '02/03/1853', 'document_type': 'award_roll_card'}",True
486,53995347,https://catalog.archives.gov/id/53995347,"Revolutionary War Pension and Bounty Land Warrant Application File S 3012, Jacob Bleasoe, N.C.",53995391,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/47/9953/53995347/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0268/images/4154013_00335.jpg,soldier,"{'applicant_name': 'Jacob Bledsoe', 'applicant_type': 'soldier', 'place': 'Tennessee', 'pension_amount': '33.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': '03/14/1834', 'allowance_start_date': '03/04/1831', 'document_type': 'administrative_letter'}",True
487,111658015,https://catalog.archives.gov/id/111658015,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8,988, James Wells, R.I.",111658042,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2529/images/4174613_00354.jpg,rejected||widow,"{'applicant_name': 'Nancy Well', 'applicant_type': 'widow', 'place': 'Newport County Rhode Island', 'pension_amount': '100', 'pension_frequency': 'annual', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '02/03/1853', 'document_type': 'application_affidavit'}",True
488,111737534,https://catalog.archives.gov/id/111737534,"Revolutionary War Pension and Bounty Land Warrant Application File W. 4863, Archibald Wilson, Va.",111737546,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2604/images/4176975_00486.jpg,widow,"{'applicant_name': 'Martha Wilson', 'applicant_type': 'widow', 'place': 'North Carolina', 'pension_amount': '96', 'pension_frequency': 'per annum', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
489,111724006,https://catalog.archives.gov/id/111724006,"Revolutionary War Pension and Bounty Land Warrant Application File S. 34,552, John Williams, Mass.",111724010,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2590/images/4176917_00417.jpg,soldier,"{'applicant_name': 'John Williams', 'applicant_type': 'soldier', 'place': 'Middlesex, Massachusetts', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': None, 'allowance_start_date': '03/01/1818', 'document_type': 'application_affidavit'}",True
490,54006315,https://catalog.archives.gov/id/54006315,"Revolutionary War Pension and Bounty Land Warrant Application File W. 1705, David Bolton, Continental Mass.",54006351,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/63/54006315/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0283/images/4154041_00152.jpg,widow,"{'applicant_name': 'Hannah Bolton', 'applicant_type': 'widow', 'place': 'Augusta Maine', 'pension_amount': '80', 'pension_frequency': 'annual', 'pension_act': '07/29/1848', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1850', 'document_type': 'administrative_letter'}",True
491,196743619,https://catalog.archives.gov/id/196743619,"Revolutionary War Pension and Bounty Land Warrant Application File R. 18,446, for Mark Thomas, Virginia",196743622,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2371_5844/images/4171316_00235.jpg,rejected,"{'applicant_name': 'Mark Thomas', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '240', 'pension_frequency': 'per annum', 'pension_act': '07/05/1832', 'soldier_rank': 'Captain', 'issued_date': None, 'allowance_start_date': '04/22/1783', 'document_type': 'administrative_letter'}",True
492,54683119,https://catalog.archives.gov/id/54683119,"Revolutionary War Pension and Bounty Land Warrant Application File W. 25639, John Goddard, N.C.",54683168,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/19/6831/54683119/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1084/images/4159059_01165.jpg,widow,"{'applicant_name': None, 'applicant_type': 'soldier', 'place': None, 'pension_amount': '2278', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1836', 'document_type': 'administrative_letter'}",True
493,54674877,https://catalog.archives.gov/id/54674877,"Revolutionary War Pension and Bounty Land Warrant Application File W. 21183, Stephen Gilman, N.H.",54674893,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/77/6748/54674877/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1076/images/4159049_01046.jpg,widow,"{'applicant_name': 'Dorothy Gelman', 'applicant_type': 'widow', 'place': 'New Hampshire', 'pension_amount': '30.22', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Private', 'issued_date': '12/19/1844', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
494,111682002,https://catalog.archives.gov/id/111682002,"Revolutionary War Pension and Bounty Land Warrant Application File S. 30785, Christopher White, Va.",111682067,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2552/images/4176416_00118.jpg,soldier,"{'applicant_name': None, 'applicant_type': None, 'place': 'Richmond, Va.', 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1843', 'document_type': 'administrative_letter'}",True
495,54876903,https://catalog.archives.gov/id/54876903,"Revolutionary War Pension and Bounty Land Warrant Application File W. 11,294, Nicholas Hill, New York",54876943,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/3/8769/54876903/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1277/images/4159464_00507.jpg,widow,"{'applicant_name': 'Sarah Hill', 'applicant_type': 'widow', 'place': 'Waterford Saratoga County New York', 'pension_amount': '100', 'pension_frequency': 'annual', 'pension_act': '02/03/1853', 'soldier_rank': 'Sergeant', 'issued_date': None, 'allowance_start_date': '10/06/1856', 'document_type': 'award_roll_card'}",True
496,53853460,https://catalog.archives.gov/id/53853460,"Revolutionary War Pension and Bounty Land Warrant Application File W 20648, Robert Ayrs, New York",53853488,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/8534/53853460/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0098/images/4153694_00971.jpg,widow,"{'applicant_name': 'Sarah Ayres', 'applicant_type': 'widow', 'place': 'New York', 'pension_amount': '53.66', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Private', 'issued_date': '12/08/1843', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
497,111688194,https://catalog.archives.gov/id/111688194,"Revolutionary War Pension and Bounty Land Warrant Application File W. 6478, Philip White, N.C.",111688206,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2557/images/4176421_00554.jpg,widow,"{'applicant_name': 'Jemima White', 'applicant_type': 'widow', 'place': 'N C', 'pension_amount': '50', 'pension_frequency': 'annual', 'pension_act': '03/03/1843', 'soldier_rank': None, 'issued_date': '04/27/1848', 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
498,53904909,https://catalog.archives.gov/id/53904909,"Revolutionary War Pension and Bounty Land Warrant Application File W. 1534, Joseph Barron, Continental N.H.",53904960,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/9049/53904909/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0159/images/4153904_00637.jpg,widow,"{'applicant_name': 'Mrs. Magdelaine Barron', 'applicant_type': 'widow', 'place': None, 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': None, 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
499,53800231,https://catalog.archives.gov/id/53800231,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23432, Abel Allen, Continental Mass.",53800250,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/8002/53800231/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0033/images/4153599_00040.jpg,widow,"{'applicant_name': 'Abel Allen', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '8', 'pension_frequency': 'per months', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': None, 'allowance_start_date': '03/19/1818', 'document_type': 'application_affidavit'}",True
500,196196886,https://catalog.archives.gov/id/196196886,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20497, for Valentine Locus, North Carolina",196196888,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1578_8572/images/4160706_00022.jpg,widow,"{'applicant_name': 'Rachael Locus', 'applicant_type': 'widow', 'place': 'N. Carolina', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '07/04/1836', 'soldier_rank': 'Piv', 'issued_date': '09/12/1838', 'allowance_start_date': '03/04/1834', 'document_type': 'award_roll_card'}",True
501,111658157,https://catalog.archives.gov/id/111658157,"Revolutionary War Pension and Bounty Land Warrant Application File W. 4098, Nathaniel Wells, Continental (Va.)",111658198,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2529/images/4174613_00995.jpg,widow,"{'applicant_name': 'Agness Wills', 'applicant_type': 'widow', 'place': 'Squed Susan County', 'pension_amount': '100', 'pension_frequency': 'annual', 'pension_act': '06/17/1844', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
502,54776147,https://catalog.archives.gov/id/54776147,"Revolutionary War Pension and Bounty Land Warrant Application File W. 7668, Robert Hamilton, Penn.",54776259,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/47/7761/54776147/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1172/images/4159325_00586.jpg,widow,"{'applicant_name': 'Anna', 'applicant_type': 'widow', 'place': 'Pennsylvania', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '02/07/1838', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
503,144143472,https://catalog.archives.gov/id/144143472,"Revolutionary War Pension and Bounty Land Warrant Application File W 5350, for Jesse Marshall, Virginia",144143503,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1635_7594/images/4160812_00068.jpg,widow,"{'applicant_name': None, 'applicant_type': 'soldier', 'place': None, 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
504,54802447,https://catalog.archives.gov/id/54802447,"Revolutionary War Pension and Bounty Land Warrant Application File S. 37,999, John Harris, Va.",54802449,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/47/8024/54802447/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1200/images/4159367_00768.jpg,soldier,"{'applicant_name': 'John Harris', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Colonel', 'issued_date': '02/01/1819', 'allowance_start_date': '07/06/1818', 'document_type': 'award_roll_card'}",True
505,111756783,https://catalog.archives.gov/id/111756783,"Revolutionary War Pension and Bounty Land Warrant Application File S. 19163, Joseph Witt, Mass.",111756785,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2622/images/4176993_00636.jpg,soldier,"{'applicant_name': 'Joseph Witt', 'applicant_type': 'soldier', 'place': 'Massachusetts', 'pension_amount': '47.76', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '03/19/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
506,196197864,https://catalog.archives.gov/id/196197864,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20530, for Michael Loghry, Pennsylvania",196197867,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1578_8572/images/4160706_01080.jpg,widow,"{'applicant_name': 'Nancy Loghrey', 'applicant_type': 'widow', 'place': 'New York', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Private', 'issued_date': '12/01/1847', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
507,54310984,https://catalog.archives.gov/id/54310984,"Revolutionary War Pension and Bounty Land Warrant Application File S. 24 960, Thomas Coverly, Va.",54310993,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/3109/54310984/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0665/images/4156455_00888.jpg,soldier,"{'applicant_name': 'Thomas Coverly', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '20', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'lieutent.', 'issued_date': '11/25/1819', 'allowance_start_date': '10/05/1818', 'document_type': 'award_roll_card'}",True
508,111762767,https://catalog.archives.gov/id/111762767,"Revolutionary War Pension and Bounty Land Warrant Application File W. 22,693, Jacob Wood, Mass.",111762782,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2627/images/4176998_00384.jpg,widow,"{'applicant_name': 'Lydia Alood', 'applicant_type': 'widow', 'place': 'Massachusetts', 'pension_amount': '42.90', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Pri & Corpl', 'issued_date': '11/29/1843', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
509,144330375,https://catalog.archives.gov/id/144330375,"Revolutionary War Pension and Bounty Land Warrant Application File W. 3621, for Rufus Thomson, Connecticut",144330377,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2381_5904/images/4171894_00666.jpg,widow,"{'applicant_name': 'Rufus Thompson', 'applicant_type': 'soldier', 'place': 'Ohio', 'pension_amount': '26', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Prote', 'issued_date': '03/06/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
510,144087809,https://catalog.archives.gov/id/144087809,"Revolutionary War Pension and Bounty Land Warrant Application File W. 7927, for Thomas Jopling, Virginia",144087812,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1449_7844/images/4159974_00033.jpg,widow,"{'applicant_name': 'Molly Popling', 'applicant_type': 'widow', 'place': 'Virginia', 'pension_amount': '96', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
511,196199804,https://catalog.archives.gov/id/196199804,"Revolutionary War Pension and Bounty Land Warrant Application File W. 3433, for John Long, Virginia",196199829,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1580_9193/images/4160708_01105.jpg,widow,"{'applicant_name': 'Amey Long', 'applicant_type': 'widow', 'place': 'Virginia', 'pension_amount': '8', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Private', 'issued_date': '09/02/1843', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
512,144245501,https://catalog.archives.gov/id/144245501,"Revolutionary War Pension and Bounty Land Warrant Application File S. 11436, for Ludowick Snyder, New York",144245503,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2244_6011/images/4170108_00887.jpg,soldier,"{'applicant_name': 'Ludowick Snyder', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '27.56', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '04/27/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
513,54401520,https://catalog.archives.gov/id/54401520,"Revolutionary War Pension and Bounty Land Warrant Application File W 20974, John Dearborn, N.H.",54401533,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/4015/54401520/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0781/images/4157786_00449.jpg,widow,"{'applicant_name': 'Anna Dearborn', 'applicant_type': 'widow', 'place': 'New Hampshire', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
514,144283452,https://catalog.archives.gov/id/144283452,"Revolutionary War Pension and Bounty Land Warrant Application File W. 25,175, for Michael Sudrick, New Hampshire",144283480,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2320_6015/images/4170812_00311.jpg,widow,"{'applicant_name': 'Bridget Sudrick', 'applicant_type': 'widow', 'place': 'NH', 'pension_amount': '80', 'pension_frequency': 'annual', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
515,196711693,https://catalog.archives.gov/id/196711693,"Revolutionary War Pension and Bounty Land Warrant Application File W. 15396, for Dennis Stanley, New Hampshire",196711695,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2269_5046/images/4170133_00058.jpg,widow,"{'applicant_name': 'Sally Hanley', 'applicant_type': 'widow', 'place': 'N H', 'pension_amount': '34', 'pension_frequency': 'per annum', 'pension_act': '07/04/1836', 'soldier_rank': 'Private', 'issued_date': '10/27/1841', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
516,54419051,https://catalog.archives.gov/id/54419051,"Revolutionary War Pension and Bounty Land Warrant Application File S. 23190, John Devoe, New York",54419090,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/51/4190/54419051/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0803/images/4157796_00335.jpg,soldier,"{'applicant_name': None, 'applicant_type': None, 'place': 'Albany, N.Y.', 'pension_amount': '43.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1838', 'document_type': 'administrative_letter'}",True
517,54469677,https://catalog.archives.gov/id/54469677,"Revolutionary War Pension and Bounty Land Warrant Application File W. 7054, Enoch Dunham, New Jersey",54469705,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/77/4696/54469677/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0865/images/4157958_00481.jpg,widow,"{'applicant_name': 'Jemima Dunham', 'applicant_type': 'widow', 'place': 'New Jersey', 'pension_amount': '30.44', 'pension_frequency': 'per annum', 'pension_act': '06/17/1844', 'soldier_rank': 'Private', 'issued_date': '03/22/1847', 'allowance_start_date': '08/22/1846', 'document_type': 'award_roll_card'}",True
518,54324390,https://catalog.archives.gov/id/54324390,"Revolutionary War Pension and Bounty Land Warrant Application File W. 22860, Samuel Tilton Cram, N H",54324418,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/3243/54324390/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0679/images/4156469_00166.jpg,widow,"{'applicant_name': 'Betty Cram', 'applicant_type': 'widow', 'place': ""Portsmouth New Hamp'e"", 'pension_amount': '40', 'pension_frequency': 'per annum', 'pension_act': '07/07/1838', 'soldier_rank': 'Private', 'issued_date': '09/07/1839', 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
519,54002828,https://catalog.archives.gov/id/54002828,"Revolutionary War Pension and Bounty Land Warrant Application File W. 24709, Isham Bobbitt, N. C.",54002854,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/28/54002828/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0278/images/4154036_00254.jpg,widow,"{'applicant_name': 'Elizabeth Bobbitt', 'applicant_type': 'widow', 'place': 'Illinois', 'pension_amount': '47.50', 'pension_frequency': 'annual', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1836', 'document_type': 'administrative_letter'}",True
520,54147761,https://catalog.archives.gov/id/54147761,"Revolutionary War Pension and Bounty Land Warrant Application File W. 3072, Samuel Campbell, Penn.",54147785,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/1477/54147761/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0460/images/4154306_00068.jpg,widow,"{'applicant_name': 'Mary Campbell', 'applicant_type': 'widow', 'place': 'Montgomery', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '07/07/1836', 'soldier_rank': 'Private', 'issued_date': '12/22/1836', 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
521,196329694,https://catalog.archives.gov/id/196329694,"Revolutionary War Pension and Bounty Land Warrant Application File S. 43,761, for Daniel Owen, New York",196329706,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1855_8591/images/4161486_00299.jpg,soldier,"{'applicant_name': 'Daniel Owen', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': None, 'issued_date': '06/30/1818', 'allowance_start_date': '03/28/1818', 'document_type': 'administrative_letter'}",True
522,111428695,https://catalog.archives.gov/id/111428695,"Revolutionary War Pension and Bounty Land Warrant Application File S. 48697 And R. 10752, Enoch Turner, Conn.",111428728,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2424/images/4172549_00931.jpg,rejected||soldier,"{'applicant_name': 'Enoch Turner', 'applicant_type': 'soldier', 'place': 'Connecticut', 'pension_amount': '8', 'pension_frequency': 'per mo', 'pension_act': None, 'soldier_rank': 'Rev Private', 'issued_date': '04/24/1824', 'allowance_start_date': '04/24/1816', 'document_type': 'award_roll_card'}",True
523,144309769,https://catalog.archives.gov/id/144309769,"Revolutionary War Pension and Bounty Land Warrant Application File S 33179, for William Taylor, Massachusetts",144309774,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2353_6197/images/4171298_00487.jpg,soldier,"{'applicant_name': 'William Taylor', 'applicant_type': 'soldier', 'place': 'Massachusetts', 'pension_amount': '160', 'pension_frequency': 'per an', 'pension_act': None, 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1831', 'document_type': 'application_affidavit'}",True
524,144144504,https://catalog.archives.gov/id/144144504,"Revolutionary War Pension and Bounty Land Warrant Application File W. 2141, for Robert Marshall, Maryland",144144507,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1635_7594/images/4160812_00718.jpg,widow,"{'applicant_name': 'Nancy Marshall', 'applicant_type': 'widow', 'place': 'Kentucky', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '07/29/1848', 'soldier_rank': 'private', 'issued_date': '04/01/1850', 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
525,54926610,https://catalog.archives.gov/id/54926610,"Revolutionary War Pension and Bounty Land Warrant Application File S. 44,933, John Hosier, New York",54926612,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/9266/54926610/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1331/images/4159585_00282.jpg,soldier,"{'applicant_name': 'John Hosier', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'private', 'issued_date': '09/18/1818', 'allowance_start_date': '04/17/1818', 'document_type': 'award_roll_card'}",True
526,144293449,https://catalog.archives.gov/id/144293449,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8300, for John Sweisshelm, Pennsylvania",144293509,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2331_6330/images/4170823_00602.jpg,widow,"{'applicant_name': 'Mary Swisshelm', 'applicant_type': 'widow', 'place': 'Pennsylvania', 'pension_amount': '44.68', 'pension_frequency': 'annual', 'pension_act': '02/03/1853', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
527,53902815,https://catalog.archives.gov/id/53902815,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20658, Oliver Barret, Mass.",53902842,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/9028/53902815/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0156/images/4153901_00581.jpg,widow,"{'applicant_name': 'Mary Barrett', 'applicant_type': 'widow', 'place': 'New York', 'pension_amount': '50', 'pension_frequency': 'annual', 'pension_act': None, 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
